customer_id,campaign_id,channel_type,touchpoint_id,interaction_timestamp,consumer_stage,session_duration_sec,clicks,impressions,engagement_score,sentiment_score,content_embedding_1,content_embedding_2,device_type,prior_purchase_count,customer_lifetime_value,marketing_cost,conversion_flag,conversion_value,attribution_weight,cross_channel_influence,perceived_value_score,roi,effectiveness_score
C337,CMP18,Mobile,TP2367,2024-04-27 13:51:00,Awareness,645,7,34,0.18,0.59,0.342,0.915,Tablet,10,600.27,5.43,1,416.77,0.21,0.01,0.91,72.6,0.38
C382,CMP17,Web,TP2368,2024-06-14 20:11:00,Retention,187,7,37,0.32,-0.15,0.123,0.925,Desktop,9,2166.21,0.54,1,156.32,0.77,0.06,0.18,83.54,0.98
C236,CMP06,In-Store,TP2369,2024-04-29 00:52:00,Conversion,301,1,42,0.98,-0.76,0.506,0.727,Desktop,6,4622.26,0.82,0,0.0,0.82,0.77,0.18,-1.0,0.96
C440,CMP15,Email,TP2370,2024-05-20 08:54:00,Consideration,699,8,193,0.09,0.99,0.124,0.9,Mobile,4,4374.61,1.3,0,0.0,0.5,0.33,0.11,-1.0,0.8
C092,CMP03,In-Store,TP2371,2024-06-23 17:27:00,Awareness,650,3,188,0.26,-0.15,0.492,0.77,Mobile,9,2994.84,7.14,0,0.0,0.69,0.79,0.74,-1.0,0.25
C477,CMP06,Email,TP2372,2024-05-10 08:21:00,Retention,550,3,1,0.09,0.08,0.27,0.528,Desktop,2,2904.39,5.12,1,115.9,0.08,0.48,0.92,98.93,0.76
C021,CMP03,Social,TP2373,2024-03-26 20:11:00,Consideration,88,1,187,0.27,0.62,0.491,0.601,Tablet,10,647.21,2.33,0,0.0,0.85,0.81,0.37,-1.0,0.02
C303,CMP01,Mobile,TP2374,2024-05-10 13:46:00,Awareness,733,0,132,0.09,0.92,0.95,0.628,Tablet,10,1081.27,6.13,1,138.77,0.83,0.66,0.06,48.01,0.06
C464,CMP13,Web,TP2375,2024-05-18 05:20:00,Conversion,677,9,103,0.51,0.75,0.289,0.127,Desktop,2,1337.93,5.67,0,0.0,0.69,0.2,0.16,-1.0,0.84
C357,CMP14,Mobile,TP2376,2024-03-14 01:07:00,Awareness,920,6,142,0.44,0.05,0.993,0.193,Tablet,6,2492.16,1.34,1,321.08,0.92,0.45,0.1,21.9,0.56
C443,CMP13,Web,TP2377,2024-06-17 22:05:00,Consideration,465,10,110,0.17,0.09,0.229,0.523,Tablet,10,3683.64,6.58,1,392.1,0.05,0.7,0.59,16.37,0.37
C084,CMP04,In-Store,TP2378,2024-06-09 04:56:00,Consideration,175,9,146,0.17,-0.44,0.208,0.115,Desktop,9,2357.55,7.79,1,344.98,0.23,0.33,0.28,44.48,0.74
C262,CMP07,In-Store,TP2379,2024-04-02 08:05:00,Consideration,888,2,34,0.63,-0.07,0.545,0.965,Tablet,0,717.7,3.22,0,0.0,0.36,0.19,0.9,-1.0,0.11
C147,CMP10,Web,TP2380,2024-06-24 06:40:00,Retention,1007,3,1,0.39,0.89,0.842,0.507,Mobile,3,2252.81,7.03,1,129.72,0.16,0.54,0.16,75.77,0.29
C441,CMP07,Mobile,TP2381,2024-04-06 13:36:00,Awareness,274,10,53,0.06,0.45,0.75,0.38,Desktop,9,896.9,2.4,0,0.0,0.81,0.27,0.93,-1.0,0.73
C453,CMP15,Web,TP2382,2024-03-08 06:12:00,Awareness,330,8,22,0.92,-0.98,0.724,0.158,Mobile,7,3780.62,7.69,1,397.78,0.76,0.59,0.33,19.22,0.21
C387,CMP15,Social,TP2383,2024-03-13 07:42:00,Awareness,467,5,189,0.4,-0.77,0.283,0.417,Desktop,3,915.85,9.16,1,272.35,0.77,0.27,0.87,38.2,0.6
C257,CMP04,In-Store,TP2384,2024-05-31 17:56:00,Conversion,897,0,150,0.59,0.85,0.023,0.302,Mobile,0,2464.42,4.7,0,0.0,0.29,0.91,0.95,-1.0,0.45
C058,CMP06,Social,TP2385,2024-05-22 05:31:00,Retention,129,8,178,0.89,0.7,0.162,0.088,Tablet,4,3497.73,2.82,0,0.0,0.76,0.34,0.99,-1.0,0.2
C380,CMP05,In-Store,TP2386,2024-05-25 01:59:00,Retention,754,8,16,0.4,-0.03,0.349,0.967,Mobile,0,1218.17,4.29,1,389.5,0.12,0.91,0.8,89.29,0.89
C422,CMP12,In-Store,TP2387,2024-05-16 22:24:00,Conversion,843,4,156,0.82,0.23,0.972,0.265,Mobile,8,472.55,2.88,1,391.94,0.11,0.28,0.1,22.34,0.44
C015,CMP01,Email,TP2388,2024-05-31 10:32:00,Retention,509,7,119,0.91,-0.42,0.92,0.69,Mobile,7,2860.17,0.51,1,252.01,0.58,0.6,0.06,79.61,0.6
C162,CMP08,Social,TP2389,2024-05-27 01:29:00,Conversion,444,6,86,0.17,0.59,0.201,0.091,Mobile,6,365.59,6.68,0,0.0,0.05,0.13,0.74,-1.0,0.25
C445,CMP01,Social,TP2390,2024-05-20 07:33:00,Consideration,194,10,198,0.89,0.21,0.726,0.913,Mobile,4,2980.07,0.9,1,465.87,0.94,0.78,0.9,77.78,0.35
C163,CMP05,Email,TP2391,2024-06-10 21:04:00,Consideration,1003,7,42,0.12,0.39,0.579,0.591,Desktop,3,3792.14,2.5,1,304.02,0.33,0.2,0.17,21.98,0.05
C320,CMP06,Mobile,TP2392,2024-04-17 07:50:00,Retention,1174,8,194,0.28,-0.25,0.05,0.657,Mobile,6,1713.65,7.36,1,335.88,0.48,0.86,0.94,99.36,0.48
C497,CMP03,Social,TP2393,2024-05-19 12:25:00,Consideration,117,1,71,0.81,-0.14,0.372,0.782,Mobile,2,2492.91,6.82,1,331.03,0.81,0.45,0.61,22.86,0.34
C281,CMP15,Web,TP2394,2024-03-31 19:38:00,Consideration,602,9,117,0.9,-0.58,0.486,0.606,Desktop,7,4650.93,1.2,0,0.0,0.4,0.09,0.12,-1.0,0.33
C280,CMP05,Email,TP2395,2024-05-02 15:22:00,Consideration,843,4,163,0.68,0.9,0.668,0.071,Desktop,4,2408.43,6.77,0,0.0,0.43,0.36,0.17,-1.0,0.89
C012,CMP14,Social,TP2396,2024-04-17 11:13:00,Awareness,208,7,20,0.1,0.89,0.295,0.43,Tablet,4,4983.11,9.34,0,0.0,0.35,0.78,0.07,-1.0,0.7
C274,CMP18,Mobile,TP2397,2024-04-25 17:26:00,Consideration,192,2,108,0.52,0.64,0.934,0.262,Mobile,0,869.31,1.21,0,0.0,0.35,0.08,0.14,-1.0,0.46
C271,CMP16,Social,TP2398,2024-03-28 17:15:00,Awareness,622,10,130,0.57,0.87,0.452,0.487,Mobile,9,3573.78,4.45,1,438.91,0.47,0.63,0.73,57.75,0.2
C492,CMP06,In-Store,TP2399,2024-04-21 15:12:00,Conversion,1035,10,7,0.28,0.33,0.249,0.404,Tablet,10,3297.83,7.43,1,332.25,0.95,0.51,0.22,10.76,0.97
C208,CMP14,Web,TP2400,2024-04-27 08:25:00,Conversion,330,5,177,0.99,-0.53,0.316,0.827,Mobile,7,4374.29,6.84,0,0.0,0.94,0.31,0.56,-1.0,0.07
C027,CMP08,Email,TP2401,2024-03-28 08:12:00,Conversion,403,5,9,0.34,0.52,0.752,0.247,Tablet,6,552.97,2.65,1,117.93,0.55,0.76,0.72,68.5,0.14
C072,CMP07,In-Store,TP2402,2024-04-05 08:46:00,Conversion,737,6,27,0.21,-0.35,0.64,0.201,Desktop,0,1473.01,2.05,1,80.73,0.46,0.05,0.9,49.61,0.27
C060,CMP08,Mobile,TP2403,2024-05-17 18:11:00,Conversion,232,10,130,0.11,-0.12,0.742,0.958,Mobile,3,747.68,7.95,1,248.99,0.81,0.5,0.59,75.02,0.95
C430,CMP13,In-Store,TP2404,2024-06-25 05:02:00,Consideration,76,2,85,0.38,-0.45,0.292,0.95,Mobile,3,4672.17,9.58,0,0.0,0.68,0.51,0.57,-1.0,0.28
C473,CMP06,In-Store,TP2405,2024-04-26 21:51:00,Consideration,492,7,196,0.69,-0.15,0.327,0.993,Desktop,8,2190.51,7.79,0,0.0,0.88,0.09,0.91,-1.0,0.49
C145,CMP18,Mobile,TP2406,2024-03-16 19:31:00,Consideration,437,7,60,0.23,0.36,0.397,0.568,Mobile,9,4559.32,9.65,0,0.0,0.73,0.14,0.29,-1.0,0.76
C093,CMP02,In-Store,TP2407,2024-04-25 22:16:00,Conversion,456,8,112,0.77,-0.78,0.189,0.113,Desktop,1,1542.59,6.25,1,186.27,0.95,0.41,0.2,66.53,0.93
C309,CMP08,Email,TP2408,2024-05-19 05:07:00,Conversion,959,7,86,0.14,-0.79,0.691,0.88,Desktop,3,719.2,9.33,1,173.6,0.89,0.54,0.87,23.62,0.61
C008,CMP11,Social,TP2409,2024-05-22 01:13:00,Awareness,346,2,177,0.44,0.37,0.329,0.145,Tablet,9,1553.03,7.06,1,75.28,0.86,0.05,0.07,47.05,0.38
C079,CMP01,In-Store,TP2410,2024-03-22 11:16:00,Retention,450,5,130,0.7,0.56,0.326,0.156,Desktop,2,3026.15,9.13,0,0.0,0.39,0.01,0.19,-1.0,0.99
C027,CMP06,Email,TP2411,2024-03-15 17:47:00,Consideration,292,8,145,0.14,0.1,0.269,0.193,Tablet,9,4241.64,2.04,0,0.0,0.39,0.19,0.41,-1.0,0.03
C174,CMP16,Social,TP2412,2024-04-01 12:20:00,Retention,195,0,83,0.6,-0.64,0.453,0.653,Desktop,4,1988.41,8.25,0,0.0,0.74,0.49,0.36,-1.0,0.83
C050,CMP12,Social,TP2413,2024-06-21 07:32:00,Conversion,457,2,104,0.8,-0.14,0.772,0.107,Tablet,6,4582.56,2.37,0,0.0,0.08,0.04,0.71,-1.0,0.28
C199,CMP11,In-Store,TP2414,2024-04-26 02:15:00,Conversion,426,1,88,0.6,0.52,0.836,0.778,Tablet,4,1296.74,0.76,1,278.3,0.32,0.73,0.09,71.79,0.82
C387,CMP10,Email,TP2415,2024-03-28 01:46:00,Conversion,825,7,20,0.51,0.37,0.805,0.058,Tablet,4,3498.35,5.42,1,189.68,0.93,0.15,0.48,87.4,0.16
C349,CMP03,In-Store,TP2416,2024-03-01 08:47:00,Retention,136,5,126,0.84,-0.78,0.621,0.11,Tablet,3,3705.0,3.52,0,0.0,0.45,0.77,0.81,-1.0,0.35
C448,CMP13,Mobile,TP2417,2024-03-31 03:43:00,Awareness,127,9,98,0.99,0.94,0.28,0.434,Mobile,8,1442.42,0.91,0,0.0,0.27,0.2,0.68,-1.0,0.06
C428,CMP03,Social,TP2418,2024-04-02 00:38:00,Conversion,72,10,160,0.18,-0.55,0.735,0.379,Desktop,5,232.15,9.81,1,253.36,0.48,0.35,0.63,17.8,0.2
C181,CMP15,In-Store,TP2419,2024-05-21 22:59:00,Awareness,271,10,51,0.69,-0.56,0.039,0.99,Desktop,9,1889.66,6.83,1,75.6,0.29,0.48,0.24,19.04,0.6
C024,CMP16,Social,TP2420,2024-05-26 14:25:00,Awareness,124,7,88,0.08,-0.08,0.798,0.967,Desktop,5,321.46,9.07,0,0.0,0.77,0.35,0.39,-1.0,0.76
C316,CMP13,Email,TP2421,2024-03-30 12:15:00,Consideration,217,1,170,0.04,-0.35,0.78,0.19,Desktop,10,4513.69,9.99,0,0.0,0.85,0.02,0.18,-1.0,0.91
C378,CMP17,Web,TP2422,2024-04-08 15:44:00,Retention,414,10,63,0.28,0.97,0.67,0.947,Tablet,5,4772.27,4.22,0,0.0,0.78,0.91,0.51,-1.0,0.12
C387,CMP03,In-Store,TP2423,2024-05-17 16:11:00,Conversion,848,5,89,0.97,-0.85,0.098,0.692,Mobile,5,3703.36,2.92,1,424.26,0.15,0.29,0.58,77.72,0.14
C404,CMP11,In-Store,TP2424,2024-06-01 23:23:00,Awareness,1178,6,189,0.55,-0.39,0.997,0.409,Desktop,0,3660.75,2.25,1,84.53,0.34,0.14,0.63,63.06,0.94
C046,CMP19,Social,TP2425,2024-06-24 12:55:00,Retention,116,7,190,0.27,-0.23,0.756,0.74,Desktop,10,1280.37,5.39,1,438.91,0.21,0.13,0.88,44.56,0.77
C015,CMP11,Email,TP2426,2024-03-20 14:55:00,Retention,518,8,131,0.13,-0.01,0.735,0.9,Desktop,5,462.24,6.26,1,434.88,0.04,0.97,0.06,96.69,0.54
C153,CMP16,Mobile,TP2427,2024-04-22 03:53:00,Conversion,255,4,89,0.92,-0.97,0.064,0.18,Tablet,3,4030.31,4.99,1,326.75,0.74,0.12,0.39,38.31,0.48
C222,CMP03,Email,TP2428,2024-04-03 17:01:00,Consideration,374,10,92,0.36,-0.84,0.399,0.196,Desktop,1,2839.89,4.18,0,0.0,0.43,0.35,0.59,-1.0,0.16
C206,CMP06,In-Store,TP2429,2024-06-29 14:29:00,Consideration,547,2,76,0.31,-0.48,0.086,0.409,Desktop,5,3439.97,2.1,0,0.0,0.28,0.07,0.57,-1.0,0.38
C455,CMP14,Mobile,TP2430,2024-03-26 18:46:00,Awareness,1084,1,26,0.86,0.11,0.361,0.169,Mobile,0,3920.24,4.7,0,0.0,0.31,0.74,0.02,-1.0,0.37
C273,CMP18,Email,TP2431,2024-03-26 19:41:00,Consideration,325,7,176,0.6,0.54,0.57,0.36,Tablet,0,2106.23,1.31,0,0.0,0.14,0.6,0.19,-1.0,0.65
C382,CMP17,Web,TP2432,2024-05-31 23:19:00,Consideration,443,0,108,0.17,0.37,0.879,0.646,Mobile,4,808.28,8.72,0,0.0,0.83,0.53,0.85,-1.0,0.6
C236,CMP04,Social,TP2433,2024-05-14 09:22:00,Consideration,164,9,8,0.42,0.13,0.283,0.813,Desktop,5,3995.68,0.95,1,278.18,0.14,0.86,0.52,22.58,0.06
C340,CMP15,Email,TP2434,2024-04-06 08:51:00,Retention,554,5,133,0.93,-0.21,0.623,0.302,Tablet,1,2323.45,4.12,0,0.0,0.34,0.57,0.41,-1.0,0.85
C228,CMP11,Email,TP2435,2024-05-22 12:17:00,Conversion,1038,1,139,0.9,0.74,0.165,0.282,Desktop,9,4151.93,1.45,0,0.0,0.01,0.96,0.9,-1.0,0.94
C009,CMP03,Web,TP2436,2024-04-18 05:09:00,Retention,33,2,42,0.07,-0.08,0.354,0.78,Desktop,7,2244.73,7.86,0,0.0,0.44,0.62,0.07,-1.0,0.78
C166,CMP03,In-Store,TP2437,2024-05-05 23:37:00,Retention,207,7,119,0.27,-0.4,0.947,0.381,Tablet,3,1163.38,3.47,1,258.22,0.35,0.35,0.92,34.93,0.18
C432,CMP16,Social,TP2438,2024-03-28 20:44:00,Conversion,775,0,169,0.15,0.26,0.748,0.818,Mobile,3,937.92,1.57,0,0.0,0.72,0.04,0.03,-1.0,0.17
C444,CMP05,Email,TP2439,2024-06-22 06:01:00,Retention,288,5,108,0.53,0.38,0.546,0.993,Tablet,9,3745.22,5.55,1,299.44,0.72,0.73,0.56,17.58,0.73
C319,CMP10,Mobile,TP2440,2024-04-30 13:04:00,Awareness,681,2,147,0.75,-0.2,0.252,0.98,Tablet,4,2916.96,9.2,0,0.0,0.04,0.37,0.56,-1.0,0.44
C214,CMP19,Email,TP2441,2024-06-22 10:09:00,Awareness,1118,5,176,0.3,-0.94,0.38,0.663,Mobile,9,2082.55,9.13,0,0.0,0.12,0.6,0.64,-1.0,0.78
C117,CMP04,Social,TP2442,2024-04-12 01:14:00,Retention,1070,2,181,0.76,-0.81,0.157,0.375,Tablet,3,2511.37,2.87,1,406.32,0.9,0.88,0.03,59.81,0.08
C386,CMP19,Email,TP2443,2024-06-11 08:36:00,Consideration,573,10,183,0.67,0.69,0.353,0.065,Mobile,10,2793.23,7.34,0,0.0,0.79,0.01,0.53,-1.0,0.72
C344,CMP11,Web,TP2444,2024-05-10 19:33:00,Retention,464,10,120,0.73,-0.89,0.151,0.738,Mobile,4,1273.14,0.79,0,0.0,0.39,0.76,0.11,-1.0,0.42
C072,CMP02,Email,TP2445,2024-04-04 01:52:00,Consideration,319,7,189,0.95,0.18,0.795,0.978,Tablet,9,1953.01,1.75,1,453.14,0.17,0.44,0.16,64.0,0.03
C395,CMP10,Email,TP2446,2024-05-25 22:18:00,Retention,832,4,160,0.42,-0.63,0.081,0.068,Tablet,2,1532.82,5.24,0,0.0,0.26,0.12,0.22,-1.0,0.55
C064,CMP11,Mobile,TP2447,2024-05-07 23:19:00,Awareness,512,3,46,0.34,-0.54,0.189,0.006,Mobile,7,2003.28,2.67,1,252.38,0.66,0.58,0.61,64.68,0.7
C205,CMP16,Web,TP2448,2024-04-08 21:38:00,Consideration,263,8,92,0.68,-0.45,0.691,0.832,Mobile,5,2552.75,8.08,1,414.42,0.95,0.53,0.39,80.11,0.53
C209,CMP19,Web,TP2449,2024-03-17 18:53:00,Awareness,437,4,164,0.81,-0.92,0.903,0.102,Mobile,7,949.45,9.35,1,343.33,0.62,0.84,0.09,72.14,0.12
C072,CMP11,Email,TP2450,2024-04-17 02:31:00,Retention,723,3,146,0.19,-0.65,0.965,0.082,Mobile,4,2028.22,0.54,1,194.69,0.03,0.52,0.29,86.31,0.82
C277,CMP14,Mobile,TP2451,2024-04-16 13:46:00,Conversion,1199,7,74,0.85,0.3,0.836,0.91,Mobile,6,1988.92,2.71,1,264.03,0.65,0.83,0.08,69.26,0.32
C274,CMP02,Email,TP2452,2024-05-03 13:38:00,Consideration,591,7,96,0.06,-0.0,0.211,0.08,Tablet,9,1501.42,4.68,0,0.0,0.94,0.54,0.66,-1.0,0.92
C478,CMP05,Email,TP2453,2024-06-29 02:29:00,Consideration,459,7,18,0.01,0.59,0.286,0.114,Desktop,6,4992.63,5.85,0,0.0,0.36,0.45,0.56,-1.0,0.91
C320,CMP05,Social,TP2454,2024-03-17 09:46:00,Retention,461,3,140,0.16,-0.88,0.871,0.57,Tablet,5,460.77,9.2,0,0.0,0.93,0.37,0.41,-1.0,0.2
C338,CMP19,Social,TP2455,2024-03-29 05:59:00,Retention,526,0,115,0.98,0.78,0.889,0.757,Desktop,9,3250.46,8.97,1,117.89,0.67,0.17,0.93,37.15,0.48
C366,CMP12,Mobile,TP2456,2024-03-17 16:13:00,Consideration,1012,1,72,0.52,0.99,0.641,0.4,Mobile,3,954.75,6.55,0,0.0,0.19,0.58,0.52,-1.0,0.14
C495,CMP18,In-Store,TP2457,2024-03-24 17:56:00,Conversion,1142,3,46,0.05,-0.97,0.314,0.421,Tablet,5,4213.67,2.95,1,77.84,0.15,0.54,0.89,56.6,0.68
C095,CMP04,Social,TP2458,2024-06-09 07:38:00,Retention,1026,9,183,1.0,0.94,0.224,0.633,Desktop,8,4579.56,7.94,0,0.0,0.18,0.98,0.58,-1.0,0.85
C166,CMP17,In-Store,TP2459,2024-04-24 03:49:00,Retention,926,1,38,0.74,-0.53,0.852,0.505,Mobile,10,2067.24,2.43,1,96.58,0.7,0.41,0.38,55.86,0.65
C032,CMP10,Web,TP2460,2024-04-06 15:13:00,Retention,856,10,130,0.84,0.39,0.205,0.019,Tablet,3,4135.04,9.67,1,454.61,0.59,0.42,0.54,77.31,0.26
C011,CMP06,Social,TP2461,2024-03-27 18:30:00,Conversion,807,9,9,0.21,-0.42,0.662,0.114,Desktop,5,1324.56,0.56,0,0.0,0.46,0.16,0.15,-1.0,0.08
C301,CMP14,Social,TP2462,2024-06-18 08:37:00,Consideration,252,2,108,0.11,0.04,0.968,0.582,Tablet,5,786.34,5.91,0,0.0,0.26,0.6,0.67,-1.0,0.07
C217,CMP11,Mobile,TP2463,2024-05-20 18:43:00,Awareness,497,8,133,0.52,0.02,0.705,0.794,Desktop,2,1647.8,1.34,0,0.0,0.91,0.85,0.98,-1.0,0.61
C289,CMP11,In-Store,TP2464,2024-05-07 15:56:00,Retention,598,8,98,0.77,-0.28,0.258,0.763,Tablet,3,1774.2,4.37,1,204.55,0.21,0.25,0.25,36.6,0.95
C102,CMP18,Social,TP2465,2024-05-14 21:03:00,Conversion,404,10,19,0.64,0.44,0.283,0.74,Tablet,2,2047.05,6.53,0,0.0,0.28,0.01,0.32,-1.0,0.7
C425,CMP18,Social,TP2466,2024-05-20 07:45:00,Consideration,1165,8,71,0.63,0.2,0.093,0.771,Desktop,2,1927.5,7.05,1,371.44,0.05,0.69,0.41,14.91,0.73
C392,CMP11,Mobile,TP2467,2024-04-28 01:10:00,Consideration,556,6,39,0.76,0.02,0.686,0.044,Tablet,9,2114.61,7.96,0,0.0,0.28,0.03,0.48,-1.0,0.33
C267,CMP12,Mobile,TP2468,2024-03-31 10:55:00,Conversion,441,3,42,0.23,0.97,0.518,0.895,Tablet,3,3579.16,6.14,1,277.05,0.92,0.41,0.72,90.81,0.59
C214,CMP05,In-Store,TP2469,2024-06-26 23:37:00,Retention,298,0,145,0.66,0.88,0.206,0.889,Mobile,3,1303.34,2.89,1,127.65,0.19,0.61,0.14,95.92,0.32
C179,CMP09,Web,TP2470,2024-06-25 20:45:00,Awareness,655,2,191,0.39,0.91,0.228,0.532,Desktop,5,191.02,8.95,0,0.0,0.2,0.39,0.3,-1.0,0.9
C088,CMP09,Web,TP2471,2024-06-02 09:25:00,Retention,1041,7,90,0.07,0.76,0.009,0.249,Tablet,3,2499.43,8.21,0,0.0,0.6,0.26,0.54,-1.0,0.13
C041,CMP10,Email,TP2472,2024-05-30 07:38:00,Consideration,479,3,174,0.2,-0.49,0.978,0.592,Desktop,5,2296.63,2.02,0,0.0,0.57,0.8,0.59,-1.0,0.63
C401,CMP19,Social,TP2473,2024-03-08 07:54:00,Awareness,831,9,107,0.79,-0.3,0.828,0.558,Tablet,1,394.32,8.35,1,161.48,0.18,0.3,0.54,54.54,0.73
C076,CMP01,In-Store,TP2474,2024-04-03 15:40:00,Retention,851,9,148,0.9,-0.54,0.394,0.223,Desktop,3,755.63,9.74,1,246.99,0.15,0.18,0.44,20.15,0.7
C377,CMP07,Social,TP2475,2024-03-13 22:11:00,Awareness,284,1,198,0.28,0.97,0.946,0.603,Desktop,1,2598.61,6.55,0,0.0,0.12,0.39,0.71,-1.0,0.26
C046,CMP04,In-Store,TP2476,2024-05-30 21:31:00,Conversion,155,7,136,0.19,-0.69,0.677,0.797,Mobile,7,1250.28,3.18,0,0.0,0.86,0.13,0.2,-1.0,0.49
C160,CMP01,In-Store,TP2477,2024-06-29 16:26:00,Retention,791,6,96,0.03,-0.27,0.751,0.806,Mobile,8,4400.23,6.26,0,0.0,0.65,0.69,0.28,-1.0,0.66
C463,CMP15,In-Store,TP2478,2024-05-03 01:44:00,Consideration,828,10,147,0.95,-0.6,0.68,0.06,Desktop,6,949.13,3.75,1,247.74,0.95,0.71,0.44,54.96,0.93
C080,CMP08,Social,TP2479,2024-06-05 18:42:00,Consideration,594,9,32,0.68,-0.55,0.757,0.197,Tablet,5,198.6,6.92,1,285.24,0.17,0.01,0.7,63.45,0.5
C310,CMP12,Mobile,TP2480,2024-05-08 00:19:00,Awareness,485,8,126,0.96,-0.51,0.171,0.668,Desktop,7,2293.06,5.68,0,0.0,0.46,0.69,0.08,-1.0,0.3
C086,CMP18,Social,TP2481,2024-03-30 12:07:00,Conversion,1120,1,147,0.86,0.28,0.562,0.86,Tablet,3,4932.2,9.33,0,0.0,0.74,0.3,0.12,-1.0,0.39
C092,CMP15,In-Store,TP2482,2024-04-07 16:43:00,Retention,1119,4,24,0.34,-0.85,0.849,0.521,Desktop,9,3205.98,6.37,1,121.44,0.21,0.66,0.78,57.55,0.54
C148,CMP17,Email,TP2483,2024-05-04 02:45:00,Conversion,941,5,24,0.11,0.15,0.02,0.708,Mobile,10,1834.75,2.53,1,217.78,0.68,0.71,0.26,97.99,0.98
C161,CMP14,Web,TP2484,2024-05-29 07:42:00,Conversion,891,1,184,0.5,0.64,0.123,0.021,Mobile,1,182.65,7.39,0,0.0,0.47,0.28,0.96,-1.0,0.63
C202,CMP14,In-Store,TP2485,2024-04-28 13:07:00,Awareness,646,1,120,0.03,0.53,0.246,0.608,Tablet,3,2476.25,3.36,0,0.0,0.43,0.19,0.96,-1.0,0.15
C424,CMP18,Email,TP2486,2024-04-04 06:27:00,Awareness,429,9,18,0.15,-0.7,0.295,0.962,Desktop,4,1111.68,3.09,0,0.0,0.64,0.83,0.69,-1.0,0.84
C416,CMP18,Mobile,TP2487,2024-04-20 03:56:00,Retention,316,3,140,0.23,0.83,0.183,0.661,Tablet,8,3274.0,4.22,1,177.3,0.47,0.74,0.72,98.82,0.18
C242,CMP16,In-Store,TP2488,2024-05-19 12:19:00,Consideration,215,7,41,0.67,0.54,0.624,0.922,Mobile,4,2956.74,0.61,0,0.0,0.82,0.84,0.65,-1.0,0.04
C353,CMP01,Email,TP2489,2024-04-20 04:54:00,Retention,313,10,87,0.51,-0.99,0.294,0.566,Desktop,8,1399.55,9.71,1,233.95,0.93,0.44,0.18,94.05,0.1
C002,CMP11,In-Store,TP2490,2024-06-09 19:23:00,Conversion,679,4,176,0.3,0.47,0.158,0.843,Mobile,8,437.53,5.56,0,0.0,0.59,0.46,0.5,-1.0,0.79
C225,CMP15,Social,TP2491,2024-04-05 01:57:00,Awareness,720,8,82,0.56,0.47,0.906,0.124,Mobile,7,3799.59,7.85,0,0.0,0.3,0.34,0.79,-1.0,0.9
C289,CMP12,Email,TP2492,2024-06-17 15:53:00,Conversion,266,3,192,0.13,-0.01,0.695,0.124,Desktop,4,2968.77,2.95,0,0.0,0.78,0.5,0.77,-1.0,0.27
C233,CMP08,Social,TP2493,2024-04-03 18:16:00,Awareness,1071,2,144,0.76,-0.91,0.246,0.12,Tablet,1,4226.42,7.59,0,0.0,0.17,0.65,0.9,-1.0,0.5
C461,CMP06,Social,TP2494,2024-03-05 17:59:00,Consideration,844,9,151,0.71,0.16,0.361,0.489,Desktop,4,1373.02,5.89,0,0.0,0.09,0.81,0.9,-1.0,0.6
C414,CMP03,Email,TP2495,2024-04-24 20:49:00,Conversion,957,7,167,0.22,0.53,0.741,0.33,Mobile,10,3299.02,4.53,0,0.0,0.52,0.18,0.26,-1.0,0.42
C417,CMP13,Web,TP2496,2024-05-11 14:44:00,Awareness,443,0,33,0.61,-0.46,0.791,0.719,Mobile,0,681.53,9.72,1,202.27,0.65,0.41,0.72,21.88,0.07
C077,CMP13,Email,TP2497,2024-03-13 15:21:00,Retention,38,8,24,0.5,0.33,0.176,0.903,Mobile,7,1529.87,5.19,1,319.05,0.83,0.46,0.65,87.47,0.06
C116,CMP02,Web,TP2498,2024-05-23 12:19:00,Retention,449,3,61,0.06,-0.29,0.937,0.619,Mobile,1,3317.04,6.75,0,0.0,0.96,0.49,0.89,-1.0,0.44
C154,CMP05,In-Store,TP2499,2024-05-05 02:46:00,Retention,58,10,55,0.28,0.15,0.785,0.213,Tablet,6,4145.35,0.65,1,405.15,0.87,0.54,0.18,61.15,0.8
C406,CMP17,In-Store,TP2500,2024-06-27 18:44:00,Conversion,377,8,189,1.0,-0.23,0.857,0.931,Desktop,10,1672.53,3.36,1,341.29,0.99,0.8,0.74,42.89,0.08
C103,CMP06,Email,TP2501,2024-04-06 21:05:00,Awareness,690,7,84,0.1,-0.39,0.144,0.528,Desktop,1,4014.38,8.94,1,79.66,0.48,0.89,0.42,71.46,0.21
C194,CMP02,In-Store,TP2502,2024-03-14 03:21:00,Awareness,605,2,168,0.51,0.71,0.143,0.72,Tablet,10,3420.99,7.71,1,92.53,0.32,0.16,0.39,78.65,0.27
C166,CMP04,Mobile,TP2503,2024-06-23 22:38:00,Awareness,479,2,186,0.85,0.51,0.305,0.891,Tablet,4,1808.51,5.6,0,0.0,0.46,0.71,0.04,-1.0,0.56
C359,CMP11,Social,TP2504,2024-06-08 01:26:00,Conversion,409,8,119,0.3,-0.31,0.065,0.99,Mobile,9,4394.34,9.05,0,0.0,0.64,0.48,0.96,-1.0,0.04
C090,CMP08,Social,TP2505,2024-03-07 02:46:00,Awareness,728,2,72,0.26,-0.13,0.091,0.506,Desktop,6,2595.22,5.12,0,0.0,0.51,0.42,0.68,-1.0,0.86
